Name,MD5Code
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1845.jpg,6b19b3a3682620aabac9e1e9736f7ed8
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1846.jpg,cef581ffebee14cc8f3d66cda0ce7450
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1847.jpg,d1fe17fa4ffb62de55ddc56dd93783ee
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1848.png,39ad0ba19d6ba0c6fc56b5be85d0795e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1849.jpg,90f01da33b5321b01d333ce55aebacd7
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_185.jpg,a1006faf10128aaf794834b2b5de5a4a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1850.png,171a5da3bf614c640a4eefadab29682e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1851.jpg,fb2e09b26db038ce63ec908221456ed4
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1852.jpg,1d9b6d4a9540a5fb3d7bb021680ada0c
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1853.png,060760cf7f4628b120a6559bbde31b66
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1854.jpg,61b9ff66fe22db3734d6ebfde0435225
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1855.jpg,efdd921af570c5ed24d0a92e3ba6cd7f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1856.png,5e8fa98269733a587c74cc526bcffbf9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1857.jpg,ff87505a63401b66dfd082f3008eea10
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1858.jpg,edf7f4dd5b34a9c1ac9888b0a7543c2a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1859.png,103502dccf53c59637960b8c01d532bb
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_186.jpg,6ae2aa69423627d050031357589bb757
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1860.jpg,6e90a7645b8a961c0cb947ff5df2a9b5
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1861.jpg,7d8a5e247b5edc3200a818066fbe8446
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1862.jpg,423721e54e1b353a157ac40ed9b7bd0c
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1863.png,493ae5dbfbc9644d1986447b4dc7cc36
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1864.jpg,a9d0beba3c45ba81a2131038d70af00b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1865.png,c84a3403b1136bcbc9eab50a3b659497
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1866.jpg,b73b5082abab9e2fd3ba6ab8fb4bff16
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1867.png,48d1937265b8fd99ec2a46286aaa8294
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1868.jpg,344e7b51948c0b291331455c6da9941f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1869.png,dac95e75ca98b9271baab1871123459e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_187.jpg,58995ee75a9ac0263ab7d747c2ccd23d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1870.png,cde5b382df8863cc010cb7020def574d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1871.png,939f002617007a58d0e693a51f43e0fa
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1872.png,609f6776b32b294f828c0c3e1437415f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1873.jpg,e633dfcc99d169f65d9f4f9a77c82ecb
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1874.jpg,e34b4112037f9e97eeeca6b9b3bd6f7d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1875.jpg,972c88da14d4e9f63201f950eb3e3e6a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1876.png,dbfbf32547aced6ef3e5c821feb98b99
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1877.jpg,501e5e12b49783d3d51a5871272b0c6d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1878.jpg,0494c180cfd22578f4208ffa409b68c0
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1879.png,520113d940271cdaa78fe8e933c4f107
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_188.png,39d496c987364dc92922e7ee2ce391a9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1880.jpg,34a41250f0a90d714a8d58ddfe4c50e9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1881.png,cfa65415286c3b7dedb5d9f4d3e79199
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1882.jpg,7eac1dff87c0f5dcdfa2dbf6020de318
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1883.jpg,1be059ce5589e70ae44dfac303a7680b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1884.jpg,8517f1c315a791d4672645394b87d5bf
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1885.jpg,612f4637062068f968dbbeb5593add7e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1886.jpg,c57320df186f5a0eb8f7c396c0412c2a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1887.jpg,c084b9fb17b8734ed8aabcb36c21599c
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1888.png,8c74e0fbc0b731652031737e7ad0ba66
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1889.jpg,fb91d7ea7577b8893af8d76d1acc0b50
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_189.jpg,83da1f1979139f07e8d29463fe045721
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1890.jpg,94dd7d2c7dae753baaae1ba63c91dfd9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1891.jpg,29e91027b0010544d08acd64223785fc
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1892.jpg,db058bc3ee6208e8c27ce8febe102f1e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1893.png,19dbb8d2effe377f45fdd61f80126590
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1894.jpg,4d43c38b7225c050d162362505383bea
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1895.jpg,17ceed94fffa43307d7ad67a93592d88
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1896.png,744e46225b4b8f61604ac113dffb0b47
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1897.jpg,26097142cdc423ffe2814c36985e3abf
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1898.jpg,f5d05ccf1d1a8b54504e8073bef676c2
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1899.png,e84321335fd28b4c0a2cb01dacbca4fa
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_19.png,851a65b90088b68fc38a79c3f0b3bb1f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_190.jpg,52ecab5d8e75bdf3eda5a479303198d7
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1900.jpg,cc36c5ab1775e0e9c32fc1a5eec0cb58
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1901.png,b678671347c4ffb1d054c798e35bc29b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1902.png,ab97d4b2ee36f2af8f0622af99469f6f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1903.png,720af02937e95e6dee21b201b3703cdd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1904.jpg,eaaeb1bb00bef0856a476cb461cbd822
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1905.jpg,bc86bd7cee93ba988ac43a338146a468
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1906.jpg,9674c44138d969fa21e47d02314454d3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1907.png,4a444152173a97a47ce59b4adfc3a9f6
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1908.jpg,c6ed54fe738ee24c79ab1a5790eacc96
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1909.png,46ab9f0defa8bd97b5e6e6b381682004
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_191.jpg,bfca9bdb03110430b35f83936d686486
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1910.jpg,c923b3b527a031330fb9352d8aabed96
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1911.png,e333d224a3c5789be8e1b01d96513563
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1912.png,e4499563124a74576c97d1b9f4711970
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1913.jpg,b9b086c7268667dd7984a21597f40045
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1914.jpg,dbff381a8ffe2ed5e60db846897d040a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1915.jpg,a625c4f78e74e957d65b303685d05c2b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1916.png,62b9b7a00c82ca6e4c025c4c36e5fa41
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1917.jpg,648e23fbcbd89105fb6c56bab7a8cbf5
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1918.jpg,61d7bbfcffe56a72abb6614a37a1072d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1919.jpg,a861f1b3424e6a79ee42ed7972a047e3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_192.png,939992089bf9964e1c55d9eda8ccc5d0
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1920.jpg,8ccfb0b843962dded6d3f8e7847bae83
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1921.jpg,8f8a01f8b445e54d56fe839f944feb40
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1922.jpg,76b81c4b40aacee1b73dba3533503b5e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1923.png,260b23e522913edde1be2abbab635e0a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1924.jpg,bf326e78a564fc7d7cdf08c97019ea51
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1925.png,5879e1c6bb7cdc2b7afa670a8b219d4b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1926.jpg,1e48ddf9f6b7fd5b617a96b7c4c5f9b9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1927.png,f90d29d777abaf5f7f6b4f19d0e96f5e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1928.jpg,3438c9502fa4fd533c8aec79cd409946
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1929.jpg,52ec99b6225247dfee58cf52c7de9bae
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_193.jpg,7cab7227fe5af0096dfe640323e6bad1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1930.jpg,4c89a4b3ce3d838b2b6f184819dfdb7b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1931.png,d9b90cb727f4e8cec53df2e7e651a8de
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1932.jpg,387fffef45370a7ff9ff93a76b86ed52
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1933.jpg,453f01110be74e457bfaa8d1ef2103cd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1934.png,0f45f8731714de9ce6cbe0a659ec2bfb
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1935.jpg,9737931219b2fc559d9d15f87da0ffbd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1936.png,e6c71c8abda8fc9064d692441628d717
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1937.jpg,49fa0bb092b07cff46e918379bde6158
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1938.jpg,3450c0b73679be03371492029eed43c2
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1939.jpg,530872e83c17855f2bf61c39881d9a49
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_194.jpg,e3af43c2ba621cc745304265901f1b6b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1940.jpg,fd6dc104dc219b4d9c6afba15ced9f05
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1941.png,a1a649f1d7f547c856b4ff65c51f547c
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1942.jpg,f70995945ca60d99d813fd5ca4c3bc23
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1943.jpg,c8cd9deebdd8d33397b3313b4c773e46
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1944.jpg,a326341fb38994b181ef49e4c8b9db3f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1945.jpg,5e74e967c44fabb673b9e9b7cc649445
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1946.jpg,2e1e422ef8e1fac21f0afaca0b62e30e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1947.jpg,32dc4044097ec0069de48895dc38abaa
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1948.jpg,d7e8a52ff6b43df15832b46faf7f8f1f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1949.jpg,5be4c0b6681cb5b4e547ebe104c8e39f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_195.png,fbac6fbd825628791d35a140214d6ce3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1950.png,e629e70ed3fef3f77cce85d214389dd9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1951.jpg,ce455c77e614d5d33eb87c6afa749146
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1952.png,193d238baad263c11e639e53829ce037
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1953.jpg,962c3ec3e5b564f026ff455726d0d5ee
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1954.jpg,f2ef868ecb34adb03c88f64da4d7af49
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1955.jpg,f3abc3a41d2cfce420b995dfb850b0b8
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1956.png,1fc33bcafd2d03e80371dac8eff29338
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1957.jpg,8517f1c315a791d4672645394b87d5bf
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1958.png,46169aaf623ab0975fcc4b3befdfc05f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1959.jpg,2d19d8e613506c0f958b9e6ecc7787f1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_196.jpg,1877e0070777b582c7d5e2c8efb4d22d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1960.jpg,70653ae277458e7560ff37c24368fdf1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1961.png,e2f144647a01ee558dca64951abbe716
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1962.jpg,71a7694e5ea5bf962f4d2e012530c7d3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1963.jpg,bef6ccf802515017b59e648cf5ec9974
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1964.png,6e4d19b0f99c2a8a14e5e4f91b900acf
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1965.jpg,e96420613b5b350f2b3c0fcdf95ae4cd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1966.jpg,ed7d3182db696947231cb8585e9a9b5f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1967.png,aa2c5f35f4bec7bdfa23630acc16e38b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1968.jpg,eacf9ca008859113c8d5b7f7289f7d80
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1969.jpg,b3afd18714eea65be34ac8df90b50cd0
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_197.jpg,6aca67a4bf9bea62daeadaa41dfd3b22
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1970.jpg,af2af4fe15c7891d7f8e0749e42d249e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1971.jpg,6dc893f3524f8717b3aaaad7d63ac97b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1972.png,dc5521f43db71c88b9d02886254447d4
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1973.png,3a5526cf3a1aba18400ea16915846ade
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1974.jpg,94a5cbbfa6744d9f3c36e90ea70c2fc9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1975.jpg,2e1e422ef8e1fac21f0afaca0b62e30e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1976.png,3056601c9e041a69229217c78835b5bc
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1977.jpg,96881ab4f63b947d7d4d39875e280632
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1978.png,b4e9bb59b67390ac18b3abdc156d6a4e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1979.jpg,3438c9502fa4fd533c8aec79cd409946
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_198.jpg,8ad9bda41f4b8a2b866820a6396c2e96
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1980.jpg,05dcf894023564f87e0682bd33c90404
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1981.jpg,03893137a7cafb4b5906a1deecd57d5b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1982.png,0078f286caf664a94e819aa4521a41db
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1983.jpg,33a2cb5a9fe78151c2801cceb834b64e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1984.png,3b04d5ace2beb2be10826f5f78638562
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1985.jpg,8c54f73d99ff7828e0c0648f672fd2bf
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1986.jpg,d7e8a52ff6b43df15832b46faf7f8f1f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1987.jpg,3563095f60db90d522070ad87f1f9b89
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1988.jpg,dda5068bc8d1c90c7e5e52284af71aae
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1989.jpg,1b2a83a4a2283009532e7c0f2508be65
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_199.jpg,1713b415a2b98ceb675943f70de37a5a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1990.png,b1c6b2efc2848ee6434d4ad74eae6ef5
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1991.jpg,e41641b9efbe08d957cf9cd9378b38a6
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1992.jpg,975571ecf5a553789ce243648e67730f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1993.png,41ad05cdb8ef91630577318927842c8e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1994.jpg,4d728289ed651f48f9b7ebf61c20542f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1995.jpg,f76f0073c22b71d65716a5431fbbf697
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1996.jpg,26bbf9d85c55493fab5da54538470dcd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1997.png,ec0355c089ecaf284a4f9a488e745e4f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1998.jpg,a6cb51ae403b4198312bcd2c84a33301
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_1999.png,e082b5a8f83221ee8aec5c6aafbed3e1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2.jpg,75ae2d8b887522bd5184ebaa8cda7a59
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_20.jpg,c923b3b527a031330fb9352d8aabed96
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_200.png,fcf69878a6cb5b4495bf49769bc38051
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2000.jpg,c6e027c3a5ce2898dd2839156446a542
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2001.jpg,66c6d242438707bfd4067efc4e6f2fcd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2002.png,e8b59a51e78002b79239e5c98c8e2233
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2003.jpg,efaaab1e663e07d97d6e8b4022503bb2
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2004.jpg,a1e7c3c493c25fa150a863172062becd
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2005.jpg,8482734f09c604abf2e8523cb755d188
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2006.png,41623274449be1030d496d5a73f69a52
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2007.jpg,40e704bcd704acdda76d758fcc0ca4d3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2008.jpg,db619f2a009a0e2b9c695ace03539d2f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2009.png,44a7c5be3c4f5bb4caebd38481773f9f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_201.jpg,2a9e8074222a5aaba21f56280ec1c08b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2010.jpg,0172ba6562dcf1477b999b4dc016a954
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2011.jpg,b52a1ee734d8dd301d06f19b1226a9a0
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2012.jpg,bc3926ecc459bbf9447306aa6b187909
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2013.jpg,0c3ffcea4ebd22eef3e7626d0f144c48
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2014.png,6a0402b6ec07517cdad4461a690c8f19
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2015.jpg,2e6d240032379dda9bb03bbca47deda3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2016.png,e4d339b543620312b9d82d2fc4da9844
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2017.jpg,f43e6043f82916f48dfccdea66a7adb4
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2018.png,3b7ea74bc66a6f40863996c9712d10b1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2019.jpg,8fc691dc240f06f2faa82187b21c9d7a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_202.png,e657c65c94214d7cdcff6918f4b549d3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2020.png,d921fbf9e699953723f8a91fdf5261b8
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2021.png,f4134f05d67348ca80614a4f7a562564
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2022.jpg,3d136b97ccd5a27f40d0fc3cb17d4aad
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2023.jpg,f7ab461c4cf02dcf7081afed6caf448a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2024.jpg,3833dbc310b7c085cb0ae65f388cfc26
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2025.png,ecf2cb95e9a3743fd3950d71b2cde708
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2026.jpg,3db91682acca490f325edc64b0d8d03e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2027.jpg,3ca41e79d42190cacfe167aa9680705e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2028.jpg,1dd19a0a167a1fd547626c834c6b2a25
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2029.png,90a3fbadc45a2d37f4ae63f557fb8370
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_203.jpg,0142b4358dd5cf04e0799d1baff86a17
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2030.jpg,f2adea5003e29d26c0f9eec4d88ee618
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2031.jpg,d83192b3ed694c7ad4ca7d25438e0638
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2032.jpg,69d4212c8d5f52e19b10239f2de6e490
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2033.jpg,29fdfa2c69282b3a438db1aab894ac6b
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2034.png,f8c4004652a0282681b428083c2b2a8e
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2035.jpg,88d0a2bd36c5ba8704b5980b7a1266e1
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2036.png,362baaeda52067270517c344bf29d193
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2037.jpg,0abfd3dcc7e9124b61fce376ed428b43
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2038.png,e9a7e07e6301f45b4ff522d4326afd0f
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2039.jpg,50afac459a5e5e16830f8bfcd636b726
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_204.png,015bd3ecb075757b2878ed2f8fe60aff
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2040.jpg,ea11f2e9cb7ba900850917912a393e4c
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2041.jpg,cb90acf01f6318ce76de6f25a814ae70
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2042.png,4ea5150717ac10ca777ffa16e0781cbe
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2043.jpg,a92a96fc5903a272578a1bc093d2db8d
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2044.jpg,205b877517086f8a6c4ecdf99c3bc4fa
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2045.png,5bba0a232cc695b8e17c78412b38e5e9
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2046.jpg,df867df54754837e665841a467310e48
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2047.png,7206b842a834f9728060fab4e6423b56
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2048.jpg,3db763dc01fb46a187579940a81a91c0
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2049.jpg,a53c106a2dab2fc7ac55c0831a362e0a
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_205.jpg,e06eff84c0a9d95fc925051af493e8c2
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2050.png,e71c244087167e3f51a7b8e692471777
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2051.jpg,6be3c817028ac7f793f5f1473c110499
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2052.png,53ef3afeeea9f71a5146a723468fdd14
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2053.jpg,ea93832ce46f96f3b9f5e14d6f0bc9ed
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2054.jpg,2b030042caeacb8c05a8a18d68e8b0eb
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2055.jpg,4cebc8255ea28c878c2f21f04d9d0284
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2056.png,833f178a5ced8747b87e5c1a9287b2e3
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2057.png,b6eb5d9ae53d2b0233c25053b528d238
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2058.jpg,411a99870e9b82a3679426d04971aa27
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2059.jpg,0c28f306274e6edb54e44559b2dd4e85
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_206.jpg,1fe824cdfe10e06b6087535995865262
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2060.png,35133a38e5f8bb1b91e3dbce228014aa
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2061.jpg,5fa9e722fec9798211482dcc4eccf1fb
E:\\Palam_Data\\8五官\\2近视\\ML_8_2_2062.jpg,66c2bc065e30901d9b04b646e230713a
